,user_id,time,gender,age_group,spend_amount
11144,1000-0018-4655-FAKE,26/06/2015 18:16,FEMALE,50-64,299
11145,1000-0018-7179-FAKE,26/06/2015 13:21,MALE,13-17,1499
11146,1000-0019-0024-FAKE,26/06/2015 01:59,FEMALE,35-39,299
11147,1000-0019-3003-FAKE,26/06/2015 01:01,FEMALE,35-39,99
11148,1000-0019-3065-FAKE,26/06/2015 12:51,FEMALE,35-39,99
11149,1000-0019-3735-FAKE,26/06/2015 05:54,FEMALE,35-39,399
11150,1000-0019-4255-FAKE,26/06/2015 06:46,FEMALE,13-17,99
11151,1000-0019-7643-FAKE,26/06/2015 01:44,FEMALE,35-39,399
11152,1000-0020-0664-FAKE,26/06/2015 00:43,FEMALE,50-64,99
11153,1000-0020-1044-FAKE,26/06/2015 02:53,FEMALE,30-34,299
11154,1000-0020-1196-FAKE,26/06/2015 11:14,FEMALE,40-49,4999
11155,1000-0020-1556-FAKE,26/06/2015 12:44,FEMALE,30-34,299
11156,1000-0020-2295-FAKE,26/06/2015 00:55,MALE,25-29,99
11157,1000-0020-4638-FAKE,26/06/2015 12:41,FEMALE,35-39,1999
11158,1000-0020-5075-FAKE,26/06/2015 19:03,FEMALE,18-24,399
11159,1000-0020-9547-FAKE,26/06/2015 16:30,FEMALE,25-29,299
11160,1000-0021-0596-FAKE,26/06/2015 05:12,FEMALE,50-64,99
11161,1000-0021-9889-FAKE,26/06/2015 22:16,MALE,50-64,1999
11162,1000-0022-0253-FAKE,26/06/2015 23:24,FEMALE,25-29,299
11163,1000-0022-0408-FAKE,26/06/2015 16:19,FEMALE,35-39,99
11164,1000-0022-1780-FAKE,26/06/2015 15:01,MALE,13-17,99
11165,1000-0001-6482-FAKE,27/06/2015 04:26,FEMALE,50-64,99
11166,1000-0001-8266-FAKE,27/06/2015 21:48,FEMALE,50-64,299
11167,1000-0002-5678-FAKE,27/06/2015 17:17,FEMALE,13-17,99
11168,1000-0003-4236-FAKE,27/06/2015 06:57,FEMALE,40-49,299
11169,1000-0003-5053-FAKE,27/06/2015 00:09,FEMALE,40-49,1999
11170,1000-0006-2280-FAKE,27/06/2015 02:49,FEMALE,25-29,99
11171,1000-0007-7931-FAKE,27/06/2015 05:38,FEMALE,50-64,2499
11172,1000-0007-8861-FAKE,27/06/2015 09:03,FEMALE,50-64,399
11173,1000-0008-5096-FAKE,27/06/2015 02:39,FEMALE,35-39,99
11174,1000-0013-9846-FAKE,27/06/2015 12:54,FEMALE,35-39,399
11175,1000-0014-0819-FAKE,27/06/2015 19:21,FEMALE,30-34,999
11176,1000-0014-1893-FAKE,27/06/2015 09:28,FEMALE,35-39,99
11177,1000-0014-2982-FAKE,27/06/2015 12:43,FEMALE,30-34,99
11178,1000-0014-5641-FAKE,27/06/2015 09:15,FEMALE,35-39,99
11179,1000-0014-8934-FAKE,27/06/2015 08:17,FEMALE,25-29,4999
11180,1000-0015-0106-FAKE,27/06/2015 04:35,FEMALE,25-29,299
11181,1000-0015-0988-FAKE,27/06/2015 02:48,FEMALE,35-39,299
11182,1000-0015-1359-FAKE,27/06/2015 18:18,FEMALE,50-64,99
11183,1000-0015-5621-FAKE,27/06/2015 04:05,FEMALE,40-49,2499
11184,1000-0015-9508-FAKE,27/06/2015 13:36,FEMALE,40-49,99
11185,1000-0016-0776-FAKE,27/06/2015 20:41,FEMALE,40-49,99
11186,1000-0016-1330-FAKE,27/06/2015 08:54,FEMALE,30-34,299
11187,1000-0016-4636-FAKE,27/06/2015 03:46,FEMALE,18-24,299
11188,1000-0016-4747-FAKE,27/06/2015 07:42,FEMALE,35-39,549
11189,1000-0018-0973-FAKE,27/06/2015 01:29,FEMALE,18-24,1999
11190,1000-0018-3070-FAKE,27/06/2015 01:20,FEMALE,18-24,299
11191,1000-0018-7179-FAKE,27/06/2015 09:04,MALE,13-17,299
11192,1000-0019-4142-FAKE,27/06/2015 02:32,FEMALE,25-29,999
11193,1000-0019-4255-FAKE,27/06/2015 22:37,FEMALE,13-17,399
11194,1000-0020-2509-FAKE,27/06/2015 05:35,FEMALE,40-49,99
11195,1000-0020-2569-FAKE,27/06/2015 20:51,FEMALE,18-24,99
11196,1000-0020-4411-FAKE,27/06/2015 13:31,MALE,18-24,999
11197,1000-0020-7726-FAKE,27/06/2015 04:55,FEMALE,25-29,99
11198,1000-0021-4617-FAKE,27/06/2015 19:26,FEMALE,30-34,99
11199,1000-0021-8458-FAKE,27/06/2015 14:10,FEMALE,18-24,399
11200,1000-0022-2920-FAKE,27/06/2015 19:42,UNKNOWN,UNKNOWN,99
11201,1000-0000-1431-FAKE,28/06/2015 08:05,MALE,25-29,99
11202,1000-0000-5884-FAKE,28/06/2015 04:50,FEMALE,18-24,1999
11203,1000-0001-6482-FAKE,28/06/2015 09:05,FEMALE,50-64,299
11204,1000-0001-8266-FAKE,28/06/2015 15:44,FEMALE,50-64,399
11205,1000-0002-7480-FAKE,28/06/2015 17:07,FEMALE,25-29,99
11206,1000-0006-6244-FAKE,28/06/2015 20:22,FEMALE,40-49,99
11207,1000-0007-0356-FAKE,28/06/2015 04:04,FEMALE,40-49,399
11208,1000-0007-0999-FAKE,28/06/2015 21:49,FEMALE,30-34,1999
11209,1000-0007-8861-FAKE,28/06/2015 02:36,FEMALE,50-64,1999
11210,1000-0010-8357-FAKE,28/06/2015 08:58,FEMALE,18-24,299
11211,1000-0011-1196-FAKE,28/06/2015 21:04,FEMALE,50-64,99
11212,1000-0011-1902-FAKE,28/06/2015 01:59,FEMALE,40-49,4999
11213,1000-0011-2291-FAKE,28/06/2015 03:17,FEMALE,40-49,99
11214,1000-0012-7484-FAKE,28/06/2015 13:50,FEMALE,35-39,299
11215,1000-0013-6388-FAKE,28/06/2015 01:43,FEMALE,25-29,99
11216,1000-0014-1535-FAKE,28/06/2015 13:38,FEMALE,40-49,399
11217,1000-0014-5641-FAKE,28/06/2015 14:42,FEMALE,35-39,999
11218,1000-0014-9444-FAKE,28/06/2015 14:43,FEMALE,35-39,99
11219,1000-0015-1359-FAKE,28/06/2015 01:21,FEMALE,50-64,549
11220,1000-0015-5621-FAKE,28/06/2015 05:36,FEMALE,40-49,399
11221,1000-0016-2788-FAKE,28/06/2015 02:13,FEMALE,40-49,999
11222,1000-0017-0529-FAKE,28/06/2015 07:02,MALE,50-64,99
11223,1000-0017-0901-FAKE,28/06/2015 03:48,FEMALE,13-17,299
11224,1000-0017-5582-FAKE,28/06/2015 15:03,FEMALE,40-49,549
11225,1000-0017-6026-FAKE,28/06/2015 13:17,FEMALE,35-39,99
11226,1000-0018-0973-FAKE,28/06/2015 02:54,FEMALE,18-24,299
11227,1000-0018-2122-FAKE,28/06/2015 10:13,FEMALE,25-29,99
11228,1000-0018-4216-FAKE,28/06/2015 19:25,FEMALE,25-29,299
11229,1000-0018-4655-FAKE,28/06/2015 09:52,FEMALE,50-64,299
11230,1000-0018-5043-FAKE,28/06/2015 22:25,FEMALE,50-64,99
11231,1000-0018-9973-FAKE,28/06/2015 06:48,MALE,35-39,99
11232,1000-0019-5041-FAKE,28/06/2015 03:07,FEMALE,30-34,99
11233,1000-0019-7945-FAKE,28/06/2015 08:00,FEMALE,18-24,1999
11234,1000-0020-0664-FAKE,28/06/2015 21:30,FEMALE,50-64,99
11235,1000-0020-4638-FAKE,28/06/2015 08:03,FEMALE,35-39,99
11236,1000-0020-6195-FAKE,28/06/2015 06:30,FEMALE,40-49,299
11237,1000-0020-6704-FAKE,28/06/2015 03:44,FEMALE,13-17,299
11238,1000-0020-7726-FAKE,28/06/2015 16:24,FEMALE,25-29,99
11239,1000-0020-7890-FAKE,28/06/2015 05:16,MALE,40-49,1999
11240,1000-0021-8458-FAKE,28/06/2015 20:22,FEMALE,18-24,99
11241,1000-0022-1573-FAKE,28/06/2015 13:17,MALE,40-49,299
11242,1000-0002-5678-FAKE,29/06/2015 09:37,FEMALE,13-17,299
11243,1000-0005-3889-FAKE,29/06/2015 18:53,FEMALE,25-29,549
11244,1000-0007-6060-FAKE,29/06/2015 07:20,FEMALE,50-64,99
11245,1000-0007-7931-FAKE,29/06/2015 11:59,FEMALE,50-64,99
11246,1000-0007-8591-FAKE,29/06/2015 12:38,FEMALE,13-17,549
11247,1000-0009-7761-FAKE,29/06/2015 01:54,FEMALE,40-49,299
11248,1000-0010-3839-FAKE,29/06/2015 18:40,FEMALE,18-24,299
11249,1000-0010-4993-FAKE,29/06/2015 23:00,FEMALE,18-24,99
11250,1000-0010-5679-FAKE,29/06/2015 22:56,FEMALE,35-39,99
11251,1000-0010-8357-FAKE,29/06/2015 14:14,FEMALE,18-24,299
11252,1000-0011-1055-FAKE,29/06/2015 14:12,FEMALE,50-64,99
11253,1000-0011-2420-FAKE,29/06/2015 02:49,FEMALE,35-39,399
11254,1000-0013-2073-FAKE,29/06/2015 20:00,UNKNOWN,UNKNOWN,1999
11255,1000-0013-8873-FAKE,29/06/2015 02:51,MALE,30-34,999
11256,1000-0014-0308-FAKE,29/06/2015 21:35,MALE,25-29,999
11257,1000-0014-1204-FAKE,29/06/2015 10:28,MALE,13-17,99
11258,1000-0014-3845-FAKE,29/06/2015 10:05,FEMALE,25-29,299
11259,1000-0014-9079-FAKE,29/06/2015 10:34,FEMALE,25-29,2499
11260,1000-0015-0988-FAKE,29/06/2015 02:18,FEMALE,35-39,999
11261,1000-0015-5621-FAKE,29/06/2015 23:38,FEMALE,40-49,99
11262,1000-0015-6607-FAKE,29/06/2015 09:42,FEMALE,40-49,299
11263,1000-0016-3158-FAKE,29/06/2015 16:13,FEMALE,50-64,99
11264,1000-0017-6572-FAKE,29/06/2015 15:14,FEMALE,40-49,299
11265,1000-0018-0862-FAKE,29/06/2015 13:42,FEMALE,25-29,99
11266,1000-0018-4144-FAKE,29/06/2015 01:08,FEMALE,50-64,299
11267,1000-0018-7964-FAKE,29/06/2015 02:27,FEMALE,50-64,99
11268,1000-0019-2759-FAKE,29/06/2015 18:09,MALE,50-64,299
11269,1000-0019-3016-FAKE,29/06/2015 23:03,FEMALE,25-29,99
11270,1000-0019-4255-FAKE,29/06/2015 03:10,FEMALE,13-17,1999
11271,1000-0019-8264-FAKE,29/06/2015 10:33,FEMALE,30-34,299
11272,1000-0020-8842-FAKE,29/06/2015 12:50,MALE,50-64,299
11273,1000-0021-6604-FAKE,29/06/2015 04:09,MALE,25-29,99
11274,1000-0022-0638-FAKE,29/06/2015 02:10,FEMALE,13-17,299
11275,1000-0022-1852-FAKE,29/06/2015 17:05,FEMALE,30-34,299
11276,1000-0002-3313-FAKE,30/06/2015 16:13,FEMALE,25-29,999
11277,1000-0003-4236-FAKE,30/06/2015 01:37,FEMALE,40-49,999
11278,1000-0010-5072-FAKE,30/06/2015 07:58,FEMALE,18-24,99
11279,1000-0011-5425-FAKE,30/06/2015 19:00,FEMALE,30-34,399
11280,1000-0012-5795-FAKE,30/06/2015 15:25,FEMALE,35-39,1999
11281,1000-0012-8961-FAKE,30/06/2015 16:31,FEMALE,50-64,99
11282,1000-0014-0009-FAKE,30/06/2015 19:13,FEMALE,40-49,999
11283,1000-0014-3845-FAKE,30/06/2015 11:00,FEMALE,25-29,99
11284,1000-0014-5641-FAKE,30/06/2015 03:56,FEMALE,35-39,549
11285,1000-0014-8950-FAKE,30/06/2015 21:45,FEMALE,25-29,99
11286,1000-0015-0988-FAKE,30/06/2015 06:30,FEMALE,35-39,1999
11287,1000-0015-4206-FAKE,30/06/2015 17:18,FEMALE,18-24,99
11288,1000-0015-6607-FAKE,30/06/2015 03:03,FEMALE,40-49,99
11289,1000-0015-7370-FAKE,30/06/2015 04:37,FEMALE,50-64,299
11290,1000-0016-4588-FAKE,30/06/2015 09:48,MALE,40-49,99
11291,1000-0016-7158-FAKE,30/06/2015 22:44,MALE,50-64,99
11292,1000-0016-9647-FAKE,30/06/2015 07:16,MALE,13-17,299
11293,1000-0017-4263-FAKE,30/06/2015 05:42,FEMALE,40-49,999
11294,1000-0017-6572-FAKE,30/06/2015 14:48,FEMALE,40-49,99
11295,1000-0017-8352-FAKE,30/06/2015 22:31,FEMALE,25-29,99
11296,1000-0018-4216-FAKE,30/06/2015 00:31,FEMALE,25-29,399
11297,1000-0018-6822-FAKE,30/06/2015 00:47,FEMALE,18-24,399
11298,1000-0019-0024-FAKE,30/06/2015 03:13,FEMALE,35-39,1499
11299,1000-0019-2759-FAKE,30/06/2015 14:49,MALE,50-64,99
11300,1000-0019-4142-FAKE,30/06/2015 04:34,FEMALE,25-29,299
11301,1000-0019-7945-FAKE,30/06/2015 17:16,FEMALE,18-24,99
11302,1000-0019-8264-FAKE,30/06/2015 08:00,FEMALE,30-34,549
11303,1000-0019-8433-FAKE,30/06/2015 05:54,FEMALE,25-29,299
11304,1000-0021-9564-FAKE,30/06/2015 01:38,MALE,30-34,99
11305,1000-0022-4407-FAKE,30/06/2015 21:06,FEMALE,13-17,999
11306,1000-0001-6482-FAKE,01/07/2015 08:18,FEMALE,50-64,2999
11307,1000-0002-5678-FAKE,01/07/2015 09:25,FEMALE,13-17,1999
11308,1000-0003-4236-FAKE,01/07/2015 03:04,FEMALE,40-49,299
11309,1000-0006-2280-FAKE,01/07/2015 11:23,FEMALE,25-29,399
11310,1000-0008-5096-FAKE,01/07/2015 00:44,FEMALE,35-39,299
11311,1000-0009-7129-FAKE,01/07/2015 06:02,FEMALE,40-49,99
11312,1000-0009-7761-FAKE,01/07/2015 16:42,FEMALE,40-49,299
11313,1000-0010-1986-FAKE,01/07/2015 16:53,FEMALE,40-49,99
11314,1000-0010-4993-FAKE,01/07/2015 01:50,FEMALE,18-24,99
11315,1000-0010-5679-FAKE,01/07/2015 01:59,FEMALE,35-39,299
11316,1000-0010-6475-FAKE,01/07/2015 05:29,FEMALE,25-29,99
11317,1000-0010-7787-FAKE,01/07/2015 14:39,MALE,18-24,99
11318,1000-0011-5454-FAKE,01/07/2015 13:04,FEMALE,35-39,549
11319,1000-0012-1125-FAKE,01/07/2015 14:51,FEMALE,35-39,299
11320,1000-0012-6519-FAKE,01/07/2015 14:48,FEMALE,18-24,99
11321,1000-0013-0743-FAKE,01/07/2015 10:25,FEMALE,35-39,99
11322,1000-0013-2856-FAKE,01/07/2015 02:19,UNKNOWN,UNKNOWN,99
11323,1000-0013-9846-FAKE,01/07/2015 04:02,FEMALE,35-39,1999
11324,1000-0014-1535-FAKE,01/07/2015 04:36,FEMALE,40-49,99
11325,1000-0014-2982-FAKE,01/07/2015 08:49,FEMALE,30-34,2499
11326,1000-0014-5641-FAKE,01/07/2015 08:09,FEMALE,35-39,99
11327,1000-0015-1606-FAKE,01/07/2015 09:49,MALE,40-49,99
11328,1000-0015-6607-FAKE,01/07/2015 02:07,FEMALE,40-49,299
11329,1000-0015-9072-FAKE,01/07/2015 02:46,FEMALE,25-29,399
11330,1000-0016-0776-FAKE,01/07/2015 04:18,FEMALE,40-49,399
11331,1000-0016-3425-FAKE,01/07/2015 06:25,MALE,25-29,399
11332,1000-0016-4588-FAKE,01/07/2015 14:11,MALE,40-49,99
11333,1000-0016-4747-FAKE,01/07/2015 17:02,FEMALE,35-39,999
11334,1000-0016-9647-FAKE,01/07/2015 06:11,MALE,13-17,399
11335,1000-0017-3425-FAKE,01/07/2015 02:49,FEMALE,13-17,99
11336,1000-0017-6026-FAKE,01/07/2015 12:20,FEMALE,35-39,299
11337,1000-0018-5043-FAKE,01/07/2015 04:57,FEMALE,50-64,399
11338,1000-0018-7964-FAKE,01/07/2015 12:05,FEMALE,50-64,1499
11339,1000-0018-9298-FAKE,01/07/2015 10:54,FEMALE,13-17,99
11340,1000-0019-0024-FAKE,01/07/2015 22:01,FEMALE,35-39,299
11341,1000-0019-3016-FAKE,01/07/2015 02:13,FEMALE,25-29,99
11342,1000-0019-4208-FAKE,01/07/2015 07:48,FEMALE,25-29,99
11343,1000-0019-7643-FAKE,01/07/2015 15:33,FEMALE,35-39,399
11344,1000-0019-8927-FAKE,01/07/2015 13:38,FEMALE,30-34,999
11345,1000-0020-1044-FAKE,01/07/2015 11:04,FEMALE,30-34,99
11346,1000-0020-1100-FAKE,01/07/2015 15:14,FEMALE,40-49,99
11347,1000-0020-1750-FAKE,01/07/2015 05:17,FEMALE,30-34,299
11348,1000-0020-2599-FAKE,01/07/2015 17:58,FEMALE,13-17,399
11349,1000-0020-4411-FAKE,01/07/2015 03:18,MALE,18-24,999
11350,1000-0020-6294-FAKE,01/07/2015 04:29,FEMALE,40-49,999
11351,1000-0020-6704-FAKE,01/07/2015 04:00,FEMALE,13-17,549
11352,1000-0020-8070-FAKE,01/07/2015 22:50,MALE,18-24,399
11353,1000-0021-1971-FAKE,01/07/2015 06:11,MALE,13-17,399
11354,1000-0021-5966-FAKE,01/07/2015 07:51,FEMALE,18-24,549
11355,1000-0021-9938-FAKE,01/07/2015 23:16,FEMALE,18-24,99
11356,1000-0022-0638-FAKE,01/07/2015 05:40,FEMALE,13-17,99
11357,1000-0022-1573-FAKE,01/07/2015 20:44,MALE,40-49,549
11358,1000-0022-1852-FAKE,01/07/2015 17:11,FEMALE,30-34,399
11359,1000-0022-4294-FAKE,01/07/2015 19:54,MALE,18-24,999
11360,1000-0002-5678-FAKE,02/07/2015 07:09,FEMALE,13-17,299
11361,1000-0008-2337-FAKE,02/07/2015 01:36,FEMALE,50-64,1499
11362,1000-0008-2337-FAKE,02/07/2015 02:36,FEMALE,50-64,1499
11363,1000-0010-4993-FAKE,02/07/2015 04:23,FEMALE,18-24,99
11364,1000-0010-8357-FAKE,02/07/2015 07:20,FEMALE,18-24,299
11365,1000-0015-1839-FAKE,02/07/2015 03:58,FEMALE,35-39,549
11366,1000-0017-3425-FAKE,02/07/2015 06:16,FEMALE,13-17,399
11367,1000-0018-4655-FAKE,02/07/2015 03:41,FEMALE,50-64,99
11368,1000-0021-4653-FAKE,02/07/2015 04:44,FEMALE,18-24,99
11369,1000-0007-0999-FAKE,02/07/2015 08:03,FEMALE,30-34,999
11370,1000-0015-0982-FAKE,02/07/2015 06:50,FEMALE,30-34,299
11371,1000-0019-7643-FAKE,02/07/2015 07:19,FEMALE,35-39,299
11372,1000-0001-3263-FAKE,16/06/2015 17:35,FEMALE,40-49,2999
11373,1000-0020-2911-FAKE,16/06/2015 22:50,FEMALE,50-64,299
11374,1000-0001-3263-FAKE,17/06/2015 06:48,FEMALE,40-49,399
11375,1000-0007-6538-FAKE,17/06/2015 04:49,FEMALE,50-64,399
11376,1000-0007-6917-FAKE,17/06/2015 00:42,FEMALE,25-29,999
11377,1000-0011-5486-FAKE,17/06/2015 07:43,FEMALE,30-34,99
11378,1000-0014-5593-FAKE,17/06/2015 01:46,MALE,13-17,399
11379,1000-0016-5350-FAKE,17/06/2015 08:15,FEMALE,25-29,999
11380,1000-0016-7319-FAKE,17/06/2015 01:37,FEMALE,30-34,999
11381,1000-0017-3660-FAKE,17/06/2015 04:53,FEMALE,18-24,1999
11382,1000-0017-6478-FAKE,17/06/2015 09:08,MALE,40-49,99
11383,1000-0017-9726-FAKE,17/06/2015 15:06,FEMALE,40-49,99
11384,1000-0018-5661-FAKE,17/06/2015 16:59,FEMALE,40-49,999
11385,1000-0018-6402-FAKE,17/06/2015 07:42,FEMALE,35-39,4999
11386,1000-0018-7252-FAKE,17/06/2015 17:21,FEMALE,40-49,549
11387,1000-0019-5881-FAKE,17/06/2015 21:41,MALE,13-17,549
11388,1000-0021-2220-FAKE,17/06/2015 11:07,FEMALE,25-29,999
11389,1000-0001-3263-FAKE,18/06/2015 02:44,FEMALE,40-49,399
11390,1000-0011-2760-FAKE,18/06/2015 08:18,FEMALE,35-39,399
11391,1000-0014-2567-FAKE,18/06/2015 20:24,FEMALE,40-49,99
11392,1000-0017-5254-FAKE,18/06/2015 10:45,FEMALE,50-64,299
11393,1000-0017-9593-FAKE,18/06/2015 17:08,FEMALE,30-34,1999
11394,1000-0005-4472-FAKE,19/06/2015 06:07,FEMALE,40-49,99
11395,1000-0010-0035-FAKE,19/06/2015 23:35,FEMALE,50-64,99
11396,1000-0010-7169-FAKE,19/06/2015 22:02,FEMALE,25-29,299
11397,1000-0011-2271-FAKE,19/06/2015 14:42,FEMALE,40-49,299
11398,1000-0011-7930-FAKE,19/06/2015 15:14,FEMALE,35-39,99
11399,1000-0013-4677-FAKE,19/06/2015 07:32,FEMALE,40-49,99
11400,1000-0013-8125-FAKE,19/06/2015 06:59,FEMALE,30-34,99
11401,1000-0016-6916-FAKE,19/06/2015 02:09,FEMALE,30-34,99
11402,1000-0017-1324-FAKE,19/06/2015 09:11,MALE,50-64,999
11403,1000-0018-0884-FAKE,19/06/2015 12:49,FEMALE,25-29,549
11404,1000-0018-3994-FAKE,19/06/2015 23:43,FEMALE,35-39,2499
11405,1000-0021-0523-FAKE,19/06/2015 16:16,FEMALE,13-17,299
11406,1000-0001-3263-FAKE,20/06/2015 08:52,FEMALE,40-49,99
11407,1000-0005-2340-FAKE,20/06/2015 01:00,FEMALE,50-64,99
11408,1000-0017-3660-FAKE,20/06/2015 18:11,FEMALE,18-24,299
11409,1000-0017-5971-FAKE,20/06/2015 18:39,FEMALE,25-29,99
11410,1000-0017-6478-FAKE,20/06/2015 20:16,MALE,40-49,1499
11411,1000-0017-9593-FAKE,20/06/2015 18:38,FEMALE,30-34,399
11412,1000-0019-7780-FAKE,20/06/2015 01:35,FEMALE,18-24,99
11413,1000-0021-2220-FAKE,20/06/2015 01:38,FEMALE,25-29,99
11414,1000-0001-8816-FAKE,21/06/2015 07:08,FEMALE,35-39,99
11415,1000-0010-0035-FAKE,21/06/2015 15:34,FEMALE,50-64,999
11416,1000-0011-2760-FAKE,21/06/2015 09:48,FEMALE,35-39,99
11417,1000-0011-5486-FAKE,21/06/2015 17:01,FEMALE,30-34,299
11418,1000-0017-6478-FAKE,21/06/2015 18:37,MALE,40-49,99
11419,1000-0017-9593-FAKE,21/06/2015 15:49,FEMALE,30-34,999
11420,1000-0018-6402-FAKE,21/06/2015 00:31,FEMALE,35-39,549
11421,1000-0007-6917-FAKE,22/06/2015 07:06,FEMALE,25-29,99
11422,1000-0011-0148-FAKE,22/06/2015 13:39,FEMALE,30-34,99
11423,1000-0017-7870-FAKE,22/06/2015 11:45,FEMALE,40-49,2499
11424,1000-0017-9593-FAKE,22/06/2015 13:35,FEMALE,30-34,99
11425,1000-0018-3283-FAKE,22/06/2015 11:47,FEMALE,50-64,299
11426,1000-0019-7780-FAKE,22/06/2015 02:16,FEMALE,18-24,299
11427,1000-0021-5246-FAKE,22/06/2015 13:45,FEMALE,50-64,999
11428,1000-0005-4655-FAKE,23/06/2015 17:54,FEMALE,40-49,299
11429,1000-0007-6917-FAKE,23/06/2015 03:45,FEMALE,25-29,99
11430,1000-0011-2760-FAKE,23/06/2015 10:41,FEMALE,35-39,99
11431,1000-0011-7930-FAKE,23/06/2015 06:34,FEMALE,35-39,399
11432,1000-0013-4677-FAKE,23/06/2015 11:12,FEMALE,40-49,999
11433,1000-0014-2567-FAKE,23/06/2015 09:58,FEMALE,40-49,399
11434,1000-0016-5350-FAKE,23/06/2015 15:49,FEMALE,25-29,99
11435,1000-0016-7319-FAKE,23/06/2015 21:17,FEMALE,30-34,99
11436,1000-0017-1324-FAKE,23/06/2015 07:47,MALE,50-64,99
11437,1000-0019-7762-FAKE,23/06/2015 05:48,FEMALE,35-39,99
11438,1000-0020-5552-FAKE,23/06/2015 12:48,MALE,40-49,299
11439,1000-0021-0523-FAKE,23/06/2015 07:11,FEMALE,13-17,99
11440,1000-0005-2023-FAKE,24/06/2015 01:43,FEMALE,50-64,99
11441,1000-0011-2271-FAKE,24/06/2015 16:37,FEMALE,40-49,299
11442,1000-0011-2760-FAKE,24/06/2015 09:53,FEMALE,35-39,99
11443,1000-0011-5486-FAKE,24/06/2015 09:38,FEMALE,30-34,299
11444,1000-0013-4677-FAKE,24/06/2015 09:20,FEMALE,40-49,549
11445,1000-0018-3994-FAKE,24/06/2015 06:37,FEMALE,35-39,999
11446,1000-0018-5661-FAKE,24/06/2015 15:51,FEMALE,40-49,299
11447,1000-0020-2911-FAKE,24/06/2015 08:49,FEMALE,50-64,299
11448,1000-0001-3263-FAKE,25/06/2015 16:35,FEMALE,40-49,999
11449,1000-0004-3694-FAKE,25/06/2015 03:41,FEMALE,35-39,99
11450,1000-0004-9820-FAKE,25/06/2015 18:39,FEMALE,40-49,99
11451,1000-0007-7977-FAKE,25/06/2015 06:07,FEMALE,25-29,299
11452,1000-0010-0035-FAKE,25/06/2015 01:34,FEMALE,50-64,399
11453,1000-0011-7930-FAKE,25/06/2015 01:54,FEMALE,35-39,99
11454,1000-0014-5593-FAKE,25/06/2015 18:35,MALE,13-17,99
11455,1000-0016-2209-FAKE,25/06/2015 02:55,FEMALE,18-24,2499
11456,1000-0017-1324-FAKE,25/06/2015 20:41,MALE,50-64,99
11457,1000-0017-5254-FAKE,25/06/2015 11:55,FEMALE,50-64,999
11458,1000-0017-9726-FAKE,25/06/2015 12:47,FEMALE,40-49,299
11459,1000-0018-6402-FAKE,25/06/2015 02:40,FEMALE,35-39,99
11460,1000-0019-7780-FAKE,25/06/2015 07:07,FEMALE,18-24,99
11461,1000-0021-2220-FAKE,25/06/2015 02:49,FEMALE,25-29,549
11462,1000-0021-2492-FAKE,25/06/2015 04:59,MALE,30-34,99
11463,1000-0011-0148-FAKE,26/06/2015 10:32,FEMALE,30-34,99
11464,1000-0013-4497-FAKE,26/06/2015 04:45,FEMALE,50-64,4999
11465,1000-0014-3362-FAKE,26/06/2015 12:28,FEMALE,35-39,99
11466,1000-0016-6916-FAKE,26/06/2015 16:50,FEMALE,30-34,399
11467,1000-0017-5254-FAKE,26/06/2015 06:36,FEMALE,50-64,99
11468,1000-0017-9593-FAKE,26/06/2015 15:32,FEMALE,30-34,299
11469,1000-0019-7780-FAKE,26/06/2015 05:46,FEMALE,18-24,299
11470,1000-0021-5246-FAKE,26/06/2015 17:57,FEMALE,50-64,1999
11471,1000-0007-9096-FAKE,27/06/2015 02:50,FEMALE,30-34,99
11472,1000-0011-7930-FAKE,27/06/2015 00:32,FEMALE,35-39,399
11473,1000-0013-4677-FAKE,27/06/2015 06:15,FEMALE,40-49,99
11474,1000-0016-5350-FAKE,27/06/2015 07:47,FEMALE,25-29,99
11475,1000-0016-7319-FAKE,27/06/2015 06:42,FEMALE,30-34,299
11476,1000-0017-9726-FAKE,27/06/2015 02:48,FEMALE,40-49,2499
11477,1000-0018-3283-FAKE,27/06/2015 04:57,FEMALE,50-64,999
11478,1000-0018-3994-FAKE,27/06/2015 05:27,FEMALE,35-39,99
11479,1000-0018-6402-FAKE,27/06/2015 00:35,FEMALE,35-39,99
11480,1000-0018-7075-FAKE,27/06/2015 04:55,MALE,30-34,399
11481,1000-0019-8814-FAKE,27/06/2015 07:18,FEMALE,25-29,99
11482,1000-0022-1053-FAKE,27/06/2015 12:29,MALE,25-29,1999
11483,1000-0010-7169-FAKE,28/06/2015 04:17,FEMALE,25-29,299
11484,1000-0013-4677-FAKE,28/06/2015 22:58,FEMALE,40-49,549
11485,1000-0013-8125-FAKE,28/06/2015 04:18,FEMALE,30-34,99
11486,1000-0014-2567-FAKE,28/06/2015 21:33,FEMALE,40-49,299
11487,1000-0016-7319-FAKE,28/06/2015 12:58,FEMALE,30-34,299
11488,1000-0017-3660-FAKE,28/06/2015 10:40,FEMALE,18-24,99
11489,1000-0017-7870-FAKE,28/06/2015 00:54,FEMALE,40-49,99
11490,1000-0021-6950-FAKE,28/06/2015 14:11,FEMALE,13-17,99
11491,1000-0022-1777-FAKE,28/06/2015 14:48,FEMALE,35-39,1999
11492,1000-0006-2846-FAKE,29/06/2015 13:57,FEMALE,18-24,99
11493,1000-0010-7169-FAKE,29/06/2015 02:34,FEMALE,25-29,99
